SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,CENSUS2010POP,POPESTIMATE2017
157,1,23,11032,Butler,Alabama,1894,1738
157,1,23,29704,Gilbertown,Alabama,215,200
157,1,23,43384,Lisman,Alabama,539,493
157,1,23,53472,Needham,Alabama,94,88
157,1,23,58968,Pennington,Alabama,221,208
157,1,23,70416,Silas,Alabama,452,423
157,1,23,76632,Toxey,Alabama,137,128
157,1,23,99990,Balance of Choctaw County,Alabama,10307,9667
50,1,25,0,Clarke County,Alabama,25833,24083
157,1,25,16264,Coffeeville,Alabama,352,329
157,1,25,28504,Fulton,Alabama,272,255
157,1,25,32080,Grove Hill,Alabama,1570,1456
157,1,25,38152,Jackson,Alabama,5228,4790
157,1,25,75960,Thomasville,Alabama,4209,3943
157,1,25,99990,Balance of Clarke County,Alabama,14202,13310
50,1,27,0,Clay County,Alabama,13932,13367
157,1,27,2860,Ashland,Alabama,2037,1932
157,1,27,43264,Lineville,Alabama,2395,2263
157,1,27,99990,Balance of Clay County,Alabama,9500,9172
50,1,29,0,Cleburne County,Alabama,14972,14900
157,1,29,23176,Edwardsville,Alabama,202,198
157,1,29,28432,Fruithurst,Alabama,284,281
157,1,29,33976,Heflin,Alabama,3480,3425
157,1,29,63408,Ranburne,Alabama,409,404
157,1,29,99990,Balance of Cleburne County,Alabama,10597,10592
50,1,31,0,Coffee County,Alabama,49948,51874
157,1,31,23296,Elba,Alabama,3940,3875
157,1,31,24184,Enterprise,Alabama,26139,27752
157,1,31,40096,Kinston,Alabama,540,545
157,1,31,53856,New Brockton,Alabama,1146,1176
157,1,31,99990,Balance of Coffee County,Alabama,18183,18526
50,1,33,0,Colbert County,Alabama,54428,54500
157,1,33,14152,Cherokee,Alabama,1048,1005
157,1,33,42160,Leighton,Alabama,729,708
157,1,33,43648,Littleville,Alabama,1011,988
157,1,33,53016,Muscle Shoals,Alabama,13146,14022
157,1,33,69648,Sheffield,Alabama,9039,8930
157,1,33,77280,Tuscumbia,Alabama,8423,8398
157,1,33,99990,Balance of Colbert County,Alabama,21032,20449
50,1,35,0,Conecuh County,Alabama,13228,12469
157,1,35,12496,Castleberry,Alabama,583,553
157,1,35,24808,Evergreen,Alabama,3944,3676
157,1,35,45496,McKenzie,Alabama,8,8
157,1,35,64368,Repton,Alabama,282,267
157,1,35,99990,Balance of Conecuh County,Alabama,8411,7965
50,1,37,0,Coosa County,Alabama,11539,10754
157,1,37,30640,Goodwater,Alabama,1475,1330
157,1,37,39472,Kellyton,Alabama,217,202
157,1,37,65472,Rockford,Alabama,477,447
157,1,37,99990,Balance of Coosa County,Alabama,9370,8775
50,1,39,0,Covington County,Alabama,37765,37092
157,1,39,1708,Andalusia,Alabama,9015,8787
157,1,39,3556,Babbie,Alabama,603,599
157,1,39,12160,Carolina,Alabama,297,295
157,1,39,26848,Florala,Alabama,1980,1913
157,1,39,28936,Gantt,Alabama,222,215
157,1,39,33904,Heath,Alabama,254,254
157,1,39,36088,Horn Hill,Alabama,228,225
157,1,39,42808,Libertyville,Alabama,117,114
157,1,39,43816,Lockhart,Alabama,516,504
157,1,39,57024,Onycha,Alabama,184,184
157,1,39,57120,Opp,Alabama,6659,6468
157,1,39,63768,Red Level,Alabama,487,477
157,1,39,64776,River Falls,Alabama,526,521
157,1,39,68016,Sanford,Alabama,241,254
157,1,39,99990,Balance of Covington County,Alabama,16436,16282
50,1,41,0,Crenshaw County,Alabama,13906,13871
157,1,41,9016,Brantley,Alabama,809,788
157,1,41,21448,Dozier,Alabama,329,325
157,1,41,30160,Glenwood,Alabama,187,186
157,1,41,44728,Luverne,Alabama,2800,2770
157,1,41,59328,Petrey,Alabama,58,57
157,1,41,67176,Rutledge,Alabama,467,464
157,1,41,99990,Balance of Crenshaw County,Alabama,9256,9281
50,1,43,0,Cullman County,Alabama,80406,82755
157,1,43,2116,Arab,Alabama,27,27
157,1,43,3676,Baileyton,Alabama,610,622
157,1,43,16684,Colony,Alabama,268,275
157,1,43,18976,Cullman,Alabama,14775,15385
157,1,43,20955,Dodge City,Alabama,593,603
157,1,43,25384,Fairview,Alabama,446,459
157,1,43,29032,Garden City,Alabama,492,499
157,1,43,30496,Good Hope,Alabama,2264,2305
157,1,43,32968,Hanceville,Alabama,2982,3391
157,1,43,35560,Holly Pond,Alabama,798,815
157,1,43,71900,South Vinemont,Alabama,749,766
157,1,43,81528,West Point,Alabama,586,598
157,1,43,99990,Balance of Cullman County,Alabama,55816,57010
50,1,45,0,Dale County,Alabama,50251,49226
157,1,45,2428,Ariton,Alabama,764,739
157,1,45,15304,Clayhatchee,Alabama,589,581
157,1,45,19360,Daleville,Alabama,5295,5122
157,1,45,21184,Dothan,Alabama,887,1264
157,1,45,24184,Enterprise,Alabama,423,495
157,1,45,32056,Grimes,Alabama,558,543
157,1,45,42472,Level Plains,Alabama,2085,2029
157,1,45,48400,Midland City,Alabama,2344,2362
157,1,45,53256,Napier Field,Alabama,354,342
157,1,45,54480,Newton,Alabama,1511,1464
157,1,45,57648,Ozark,Alabama,14907,14428
157,1,45,59832,Pinckard,Alabama,647,630
157,1,45,99990,Balance of Dale County,Alabama,19887,19227
50,1,47,0,Dallas County,Alabama,43820,39215
157,1,47,57240,Orrville,Alabama,204,178
157,1,47,69120,Selma,Alabama,20756,18370
157,1,47,78232,Valley Grande,Alabama,4020,3713
157,1,47,99990,Balance of Dallas County,Alabama,18840,16954
50,1,49,0,DeKalb County,Alabama,71109,71617
157,1,49,16600,Collinsville,Alabama,1962,1949
157,1,49,18856,Crossville,Alabama,1862,1847
157,1,49,27616,Fort Payne,Alabama,14012,14071
157,1,49,28672,Fyffe,Alabama,1018,1018
157,1,49,29608,Geraldine,Alabama,896,900
157,1,49,32896,Hammondville,Alabama,488,490
157,1,49,34096,Henagar,Alabama,2344,2353
157,1,49,37312,Ider,Alabama,723,717
157,1,49,40888,Lakeview,Alabama,143,144
157,1,49,48064,Mentone,Alabama,360,368
157,1,49,60372,Pine Ridge,Alabama,282,283
157,1,49,62075,Powell,Alabama,955,965
157,1,49,63336,Rainsville,Alabama,4948,5038
157,1,49,67920,Sand Rock,Alabama,23,26
157,1,49,69840,Shiloh,Alabama,274,278
157,1,49,74400,Sylvania,Alabama,1837,1882
157,1,49,78240,Valley Head,Alabama,558,550
157,1,49,99990,Balance of DeKalb County,Alabama,38424,38738
50,1,51,0,Elmore County,Alabama,79303,81677
157,1,51,17176,Coosada,Alabama,1224,1283
157,1,51,20008,Deatsville,Alabama,1154,1164
157,1,51,22816,Eclectic,Alabama,1001,1020
157,1,51,23656,Elmore,Alabama,1262,1306
157,1,51,48712,Millbrook,Alabama,14496,15172
157,1,51,62328,Prattville,Alabama,1792,1927
157,1,51,74688,Tallassee,Alabama,3110,3039
157,1,51,81720,Wetumpka,Alabama,6528,8148
157,1,51,99990,Balance of Elmore County,Alabama,48736,48618
50,1,53,0,Escambia County,Alabama,38319,37447
157,1,53,3004,Atmore,Alabama,10194,9890
157,1,53,9208,Brewton,Alabama,5408,5236
157,1,53,22216,East Brewton,Alabama,2478,2386
157,1,53,26824,Flomaton,Alabama,1440,1389
157,1,53,61536,Pollard,Alabama,137,133
157,1,53,65016,Riverview,Alabama,184,180
157,1,53,99990,Balance of Escambia County,Alabama,18478,18233
50,1,55,0,Etowah County,Alabama,104430,102755
157,1,55,1660,Altoona,Alabama,903,887
157,1,55,3028,Attalla,Alabama,6048,5827
157,1,55,7912,Boaz,Alabama,1109,1085
157,1,55,28696,Gadsden,Alabama,36856,35409
157,1,55,29992,Glencoe,Alabama,5122,5116
157,1,55,35392,Hokes Bluff,Alabama,4286,4269
157,1,55,63288,Rainbow City,Alabama,9602,9555
157,1,55,63984,Reece City,Alabama,653,627
157,1,55,64656,Ridgeville,Alabama,112,107
157,1,55,68280,Sardis City,Alabama,1698,1790
157,1,55,71832,Southside,Alabama,8257,8574
157,1,55,79728,Walnut Grove,Alabama,698,690
157,1,55,99990,Balance of Etowah County,Alabama,29086,28819
50,1,57,0,Fayette County,Alabama,17241,16468
157,1,57,5164,Belk,Alabama,215,204
157,1,57,5932,Berry,Alabama,1148,1098
157,1,57,25840,Fayette,Alabama,4619,4350
157,1,57,29944,Glen Allen,Alabama,458,441
157,1,57,32536,Gu-Win,Alabama,0,0
157,1,57,82992,Winfield,Alabama,770,740
157,1,57,99990,Balance of Fayette County,Alabama,10031,9635
50,1,59,0,Franklin County,Alabama,31704,31495
157,1,59,35200,Hodges,Alabama,288,281
157,1,59,59496,Phil Campbell,Alabama,1148,1253
157,1,59,63576,Red Bay,Alabama,3158,3086
157,1,59,67056,Russellville,Alabama,9830,9697
157,1,59,78984,Vina,Alabama,358,358
157,1,59,99990,Balance of Franklin County,Alabama,16922,16820
50,1,61,0,Geneva County,Alabama,26790,26421
157,1,61,7120,Black,Alabama,207,208
157,1,61,16240,Coffee Springs,Alabama,228,226
157,1,61,29464,Geneva,Alabama,4452,4365
157,1,61,33424,Hartford,Alabama,2624,2592
157,1,61,46264,Malvern,Alabama,1448,1441
157,1,61,67800,Samson,Alabama,1940,1887
157,1,61,71040,Slocomb,Alabama,1980,1924
157,1,61,75096,Taylor,Alabama,7,7
157,1,61,99990,Balance of Geneva County,Alabama,13904,13771
50,1,63,0,Greene County,Alabama,9045,8330
157,1,63,8104,Boligee,Alabama,328,302
157,1,63,24664,Eutaw,Alabama,2934,2687
157,1,63,27376,Forkland,Alabama,649,600
157,1,63,77616,Union,Alabama,237,219
157,1,63,99990,Balance of Greene County,Alabama,4897,4522
50,1,65,0,Hale County,Alabama,15760,14812
157,1,65,676,Akron,Alabama,356,332
157,1,65,31720,Greensboro,Alabama,2497,2314
157,1,65,51648,Moundville,Alabama,1705,1673
157,1,65,53784,Newbern,Alabama,186,175
157,1,65,99990,Balance of Hale County,Alabama,11016,10318
50,1,67,0,Henry County,Alabama,17302,17147
157,1,67,124,Abbeville,Alabama,2688,2567
157,1,67,21184,Dothan,Alabama,5,7
157,1,67,32656,Haleburg,Alabama,103,99
157,1,67,33856,Headland,Alabama,4510,4683
157,1,67,54600,Newville,Alabama,539,513
157,1,67,99990,Balance of Henry County,Alabama,9457,9278
50,1,69,0,Houston County,Alabama,101547,104346
157,1,69,2836,Ashford,Alabama,2148,2144
157,1,69,3364,Avon,Alabama,543,514
157,1,69,16744,Columbia,Alabama,740,730
157,1,69,17824,Cottonwood,Alabama,1289,1256
157,1,69,18088,Cowarts,Alabama,1871,2040
157,1,69,21184,Dothan,Alabama,64604,66931
157,1,69,30760,Gordon,Alabama,332,326
157,1,69,40072,Kinsey,Alabama,2198,2185
157,1,69,45904,Madrid,Alabama,350,350
157,1,69,64152,Rehobeth,Alabama,1297,1530
157,1,69,75096,Taylor,Alabama,2368,2389
157,1,69,80376,Webb,Alabama,1430,1423
157,1,69,99990,Balance of Houston County,Alabama,22377,22528
50,1,71,0,Jackson County,Alabama,53227,51909
157,1,71,9328,Bridgeport,Alabama,2418,2312
157,1,71,21952,Dutton,Alabama,315,305
157,1,71,35632,Hollywood,Alabama,1000,969
157,1,71,37264,Hytop,Alabama,354,346
157,1,71,41368,Langston,Alabama,270,263
157,1,71,57696,Paint Rock,Alabama,210,204
157,1,71,60720,Pisgah,Alabama,722,701
157,1,71,61038,Pleasant Groves,Alabama,420,407
157,1,71,68736,Scottsboro,Alabama,14770,14484
157,1,71,69000,Section,Alabama,770,745
157,1,71,70896,Skyline,Alabama,851,826
157,1,71,73080,Stevenson,Alabama,2046,1961
157,1,71,83664,Woodville,Alabama,746,720
157,1,71,99990,Balance of Jackson County,Alabama,28335,27666
50,1,73,0,Jefferson County,Alabama,658466,659197
157,1,73,460,Adamsville,Alabama,4522,4347
157,1,73,2320,Argo,Alabama,61,61
157,1,73,5980,Bessemer,Alabama,27456,26386
157,1,73,7000,Birmingham,Alabama,210609,209091
157,1,73,9400,Brighton,Alabama,2945,2801
157,1,73,9736,Brookside,Alabama,1363,1329
157,1,73,12040,Cardiff,Alabama,55,53
157,1,73,13264,Center Point,Alabama,16921,16313
157,1,73,15256,Clay,Alabama,9708,9599
157,1,73,17968,County Line,Alabama,61,61
157,1,73,25120,Fairfield,Alabama,11117,10683
157,1,73,28552,Fultondale,Alabama,8380,9190
157,1,73,29056,Gardendale,Alabama,13893,13906
157,1,73,31384,Graysville,Alabama,2165,2094
157,1,73,34024,Helena,Alabama,2225,2395
157,1,73,35800,Homewood,Alabama,25167,25476
157,1,73,35896,Hoover,Alabama,58582,60426
157,1,73,36448,Hueytown ,Alabama,16105,15460
157,1,73,37864,Irondale,Alabama,12349,12468
157,1,73,39856,Kimberly,Alabama,2711,3173
157,1,73,40928,Lake View,Alabama,A,28
157,1,73,41968,Leeds,Alabama,9809,9931
157,1,73,43336,Lipscomb,Alabama,2210,2153
157,1,73,47728,Maytown,Alabama,385,370
157,1,73,48376,Midfield,Alabama,5365,5092
157,1,73,51456,Morris,Alabama,1859,1970
157,1,73,51696,Mountain Brook,Alabama,20413,20381
157,1,73,52776,Mulga,Alabama,836,813
157,1,73,55152,North Johns,Alabama,145,141
157,1,73,60648,Pinson,Alabama,7163,7532
157,1,73,61008,Pleasant Grove,Alabama,10110,10104
157,1,73,73848,Sumiton,Alabama,16,16
157,1,73,74424,Sylvan Springs,Alabama,1542,1506
157,1,73,74976,Tarrant,Alabama,6397,6201
157,1,73,76680,Trafford,Alabama,646,630
157,1,73,76944,Trussville,Alabama,19450,21269
157,1,73,78552,Vestavia Hills,Alabama,34019,34271
157,1,73,79944,Warrior,Alabama,3176,3208
157,1,73,81336,West Jefferson,Alabama,338,428
157,1,73,99990,Balance of Jefferson County,Alabama,108192,107841
50,1,75,0,Lamar County,Alabama,14564,13946
157,1,75,4948,Beaverton,Alabama,201,185
157,1,75,20392,Detroit,Alabama,237,225
157,1,75,39520,Kennedy,Alabama,447,428
157,1,75,48808,Millport,Alabama,1049,989
157,1,75,73728,Sulligent,Alabama,1927,1845
157,1,75,78480,Vernon,Alabama,2000,1877
157,1,75,99990,Balance of Lamar County,Alabama,8703,8397
50,1,77,0,Lauderdale County,Alabama,92709,92538
157,1,77,1756,Anderson,Alabama,282,276
157,1,77,26896,Florence,Alabama,39319,39852
157,1,77,39784,Killen,Alabama,1108,972
157,1,77,42640,Lexington,Alabama,735,717
157,1,77,66216,Rogersville,Alabama,1257,1230
157,1,77,67536,St. Florian,Alabama,413,615
157,1,77,80064,Waterloo,Alabama,203,200
157,1,77,99990,Balance of Lauderdale County,Alabama,49392,48676
50,1,79,0,Lawrence County,Alabama,34339,33049
157,1,79,18040,Courtland,Alabama,609,590
157,1,79,34816,Hillsboro,Alabama,552,518
157,1,79,51600,Moulton,Alabama,3471,3258
157,1,79,55044,North Courtland,Alabama,632,612
157,1,79,76584,Town Creek,Alabama,1100,1051
157,1,79,99990,Balance of Lawrence County,Alabama,27975,27020
50,1,81,0,Lee County,Alabama,140247,161604
157,1,81,3076,Auburn,Alabama,53380,63973
157,1,81,43744,Loachapoka,Alabama,180,199
157,1,81,55440,Notasulga,Alabama,75,78
157,1,81,57048,Opelika,Alabama,26477,30240
157,1,81,59472,Phenix City,Alabama,4153,4973
157,1,81,71190,Smiths Station,Alabama,4926,5418
157,1,81,80256,Waverly,Alabama,47,53
157,1,81,99990,Balance of Lee County,Alabama,51009,56670
50,1,83,0,Limestone County,Alabama,82782,94402
157,1,83,2260,Ardmore,Alabama,1194,1398
157,1,83,2956,Athens,Alabama,21897,25616
157,1,83,20104,Decatur,Alabama,84,86
157,1,83,23488,Elkmont,Alabama,434,473
157,1,83,37000,Huntsville,Alabama,1521,1948
157,1,83,42352,Lester,Alabama,111,123
157,1,83,45784,Madison,Alabama,3453,4417
157,1,83,51264,Mooresville,Alabama,53,59
157,1,83,99990,Balance of Limestone County,Alabama,54035,60282
50,1,85,0,Lowndes County,Alabama,11299,10076
157,1,85,5692,Benton,Alabama,49,43
157,1,85,27520,Fort Deposit,Alabama,1344,1186
157,1,85,30808,Gordonville,Alabama,326,289
157,1,85,33712,Hayneville,Alabama,932,821
157,1,85,44536,Lowndesboro,Alabama,115,100
157,1,85,51520,Mosses,Alabama,1029,914
157,1,85,81912,White Hall,Alabama,858,779
157,1,85,99990,Balance of Lowndes County,Alabama,6646,5944
50,1,87,0,Macon County,Alabama,21452,18755
157,1,87,28024,Franklin,Alabama,149,129
157,1,87,55440,Notasulga,Alabama,890,765
157,1,87,70128,Shorter,Alabama,474,416
157,1,87,77304,Tuskegee,Alabama,9865,8544
157,1,87,99990,Balance of Macon County,Alabama,10074,8901
50,1,89,0,Madison County,Alabama,334811,361046
157,1,89,32440,Gurley,Alabama,801,781
157,1,89,37000,Huntsville,Alabama,178584,192637
157,1,89,45784,Madison,Alabama,39485,44444
157,1,89,54168,New Hope,Alabama,2810,2842
157,1,89,57504,Owens Cross Roads,Alabama,1521,1939
157,1,89,76824,Triana,Alabama,496,540
157,1,89,99990,Balance of Madison County,Alabama,111114,117863
50,1,91,0,Marengo County,Alabama,21027,19375
157,1,91,19912,Dayton,Alabama,52,47
157,1,91,20296,Demopolis,Alabama,7483,6851
157,1,91,25816,Faunsdale,Alabama,98,93
157,1,91,43240,Linden,Alabama,2123,1936
157,1,91,53112,Myrtlewood,Alabama,130,118
157,1,91,62688,Providence,Alabama,223,204
157,1,91,74304,Sweet Water,Alabama,258,237
157,1,91,75936,Thomaston,Alabama,417,386
157,1,91,99990,Balance of Marengo County,Alabama,10243,9503
50,1,93,0,Marion County,Alabama,30776,29833
157,1,93,4852,Bear Creek,Alabama,1070,1042
157,1,93,9424,Brilliant,Alabama,900,871
157,1,93,29944,Glen Allen,Alabama,52,50
157,1,93,32224,Guin,Alabama,2376,2274
157,1,93,32536,Gu-Win,Alabama,176,169
157,1,93,32560,Hackleburg,Alabama,1516,1467
157,1,93,32704,Haleyville,Alabama,48,45
157,1,93,32848,Hamilton,Alabama,6885,6646
157,1,93,77352,Twin,Alabama,399,387
157,1,93,82992,Winfield,Alabama,3947,3728
157,1,93,99990,Balance of Marion County,Alabama,13407,13154
50,1,95,0,Marshall County,Alabama,93019,95548
157,1,95,988,Albertville,Alabama,21160,21392
157,1,95,2116,Arab,Alabama,8023,8257
157,1,95,7912,Boaz,Alabama,8442,8567
157,1,95,21328,Douglas,Alabama,744,768
157,1,95,31096,Grant,Alabama,896,908
157,1,95,32416,Guntersville,Alabama,8197,8429
157,1,95,68280,Sardis City,Alabama,6,6
157,1,95,77784,Union Grove,Alabama,77,78
157,1,95,99990,Balance of Marshall County,Alabama,45474,47143
50,1,97,0,Mobile County,Alabama,412992,413955
157,1,97,4684,Bayou La Batre,Alabama,2558,2512
157,1,97,14392,Chickasaw,Alabama,6106,5794
157,1,97,15064,Citronelle,Alabama,3905,3900
157,1,97,18304,Creola,Alabama,1926,1995
157,1,97,19744,Dauphin Island,Alabama,1238,1269
157,1,97,50000,Mobile,Alabama,195111,190265
157,1,97,52608,Mount Vernon,Alabama,1574,1501
157,1,97,62496,Prichard,Alabama,22659,21732
157,1,97,68160,Saraland,Alabama,13405,14576
157,1,97,68352,Satsuma,Alabama,6168,6154
157,1,97,69240,Semmes,Alabama,A,4934
157,1,97,99990,Balance of Mobile County,Alabama,158342,159323
50,1,99,0,Monroe County,Alabama,23068,21327
157,1,99,4900,Beatrice,Alabama,301,280
157,1,99,24880,Excel,Alabama,723,655
157,1,99,28312,Frisco City,Alabama,1309,1190
157,1,99,50192,Monroeville,Alabama,6519,5927
157,1,99,79272,Vredenburgh,Alabama,312,290
157,1,99,99990,Balance of Monroe County,Alabama,13904,12985
50,1,101,0,Montgomery County,Alabama,229363,226646
157,1,101,51000,Montgomery,Alabama,205764,199518
157,1,101,59760,Pike Road,Alabama,5406,9322
157,1,101,99990,Balance of Montgomery County,Alabama,18193,17806
50,1,103,0,Morgan County,Alabama,119490,118818
157,1,103,20104,Decatur,Alabama,55599,54319
157,1,103,24688,Eva,Alabama,519,505
157,1,103,25648,Falkville,Alabama,1279,1248
157,1,103,33448,Hartselle,Alabama,14255,14373
157,1,103,62472,Priceville,Alabama,2658,3463
157,1,103,71496,Somerville,Alabama,724,723
157,1,103,76872,Trinity,Alabama,2095,2156
157,1,103,99990,Balance of Morgan County,Alabama,42361,42031
50,1,105,0,Perry County,Alabama,10591,9339
157,1,105,46768,Marion,Alabama,3686,3314
157,1,105,77904,Uniontown,Alabama,1775,2320
157,1,105,99990,Balance of Perry County,Alabama,5130,3705
50,1,107,0,Pickens County,Alabama,19746,20176
157,1,107,1228,Aliceville,Alabama,2486,2335
157,1,107,12304,Carrollton,Alabama,1019,968
157,1,107,24472,Ethelsville,Alabama,81,73
157,1,107,30736,Gordo,Alabama,1750,1644
157,1,107,45640,McMullen,Alabama,10,9
157,1,107,48052,Memphis,Alabama,29,28
157,1,107,59592,Pickensville,Alabama,608,580
157,1,107,64104,Reform,Alabama,1702,1592
157,1,107,99990,Balance of Pickens County,Alabama,12061,12947
50,1,109,0,Pike County,Alabama,32899,33267
157,1,109,3940,Banks,Alabama,179,168
157,1,109,10240,Brundidge,Alabama,2076,1952
157,1,109,30880,Goshen,Alabama,266,253
157,1,109,76920,Troy,Alabama,18033,19037
157,1,109,99990,Balance of Pike County,Alabama,12345,11857
50,1,111,0,Randolph County,Alabama,22913,22670
157,1,111,65040,Roanoke,Alabama,6074,5934
157,1,111,79344,Wadley,Alabama,751,715
157,1,111,80496,Wedowee,Alabama,823,799
157,1,111,83400,Woodland,Alabama,184,181
157,1,111,99990,Balance of Randolph County,Alabama,15081,15041
50,1,113,0,Russell County,Alabama,52947,57045
157,1,113,37096,Hurtsboro,Alabama,553,580
157,1,113,59472,Phenix City,Alabama,28669,31246
157,1,113,99990,Balance of Russell County,Alabama,23725,25219
50,1,115,0,St. Clair County,Alabama,83593,88199
157,1,115,2320,Argo,Alabama,4010,4207
157,1,115,2908,Ashville,Alabama,2212,2291
157,1,115,41968,Leeds,Alabama,1858,1987
157,1,115,46696,Margaret,Alabama,4428,4813
157,1,115,51096,Moody,Alabama,11726,12956
157,1,115,56400,Odenville,Alabama,3585,3760
157,1,115,58896,Pell City,Alabama,12695,13676
157,1,115,63216,Ragland,Alabama,1639,1685
157,1,115,64920,Riverside,Alabama,2208,2294
157,1,115,72600,Springville,Alabama,4080,4233
157,1,115,72888,Steele,Alabama,1043,1070
157,1,115,76944,Trussville,Alabama,483,558
157,1,115,79008,Vincent,Alabama,0,0
157,1,115,99990,Balance of St. Clair County,Alabama,33626,34669
50,1,117,0,Shelby County,Alabama,195085,213605
157,1,117,820,Alabaster,Alabama,30352,33202
157,1,117,7000,Birmingham,Alabama,1628,1619
157,1,117,11416,Calera,Alabama,11524,13873
157,1,117,14104,Chelsea,Alabama,10183,13011
157,1,117,16768,Columbiana,Alabama,4197,4647
157,1,117,33256,Harpersville,Alabama,1637,1713
157,1,117,34024,Helena,Alabama,14568,16677
157,1,117,35896,Hoover,Alabama,23037,24494
157,1,117,37465,Indian Springs Village,Alabama,2363,2606
157,1,117,41968,Leeds,Alabama,106,113
157,1,117,50312,Montevallo,Alabama,6323,6636
157,1,117,58848,Pelham,Alabama,21352,23493
157,1,117,78552,Vestavia Hills,Alabama,14,20
157,1,117,79008,Vincent,Alabama,1988,2162
157,1,117,81504,Westover,Alabama,1275,1682
157,1,117,82848,Wilsonville,Alabama,1827,2005
157,1,117,82872,Wilton,Alabama,687,688
157,1,117,99990,Balance of Shelby County,Alabama,62024,64964
50,1,119,0,Sumter County,Alabama,13763,12687
157,1,119,18952,Cuba,Alabama,346,303
157,1,119,23872,Emelle,Alabama,53,49
157,1,119,24256,Epes,Alabama,192,172
157,1,119,28768,Gainesville,Alabama,208,187
157,1,119,29392,Geiger,Alabama,170,154
157,1,119,43720,Livingston,Alabama,3485,3333
157,1,119,84096,York,Alabama,2538,2280
157,1,119,99990,Balance of Sumter County,Alabama,6771,6209
50,1,121,0,Talladega County,Alabama,82291,80065
157,1,121,8248,Bon Air,Alabama,116,113
157,1,121,14464,Childersburg,Alabama,5175,4905
157,1,121,43120,Lincoln,Alabama,6266,6664
157,1,121,52848,Munford,Alabama,1292,1264
157,1,121,55752,Oak Grove,Alabama,528,516
157,1,121,57576,Oxford,Alabama,4151,4154
157,1,121,74352,Sylacauga,Alabama,12749,12264
157,1,121,74592,Talladega,Alabama,15676,15426
157,1,121,74616,Talladega Springs,Alabama,166,161
157,1,121,79008,Vincent,Alabama,0,0
157,1,121,79488,Waldo,Alabama,283,272
157,1,121,99990,Balance of Talladega County,Alabama,35889,34326
50,1,123,0,Tallapoosa County,Alabama,41616,40681
157,1,123,1132,Alexander City,Alabama,14875,14595
157,1,123,11680,Camp Hill,Alabama,1014,964
157,1,123,19336,Dadeville,Alabama,3230,3106
157,1,123,19816,Daviston,Alabama,214,209
157,1,123,30448,Goldville,Alabama,55,52
157,1,123,38248,Jacksons' Gap,Alabama,828,814
157,1,123,54432,New Site,Alabama,773,757
157,1,123,74688,Tallassee,Alabama,1709,1632
157,1,123,99990,Balance of Tallapoosa County,Alabama,18918,18552
